YEAR,REGION,STRAT,PROT,PRIMARY_SAMPLE_UNIT,SPECIES_CD,density
2017,STTSTJ,AGRFSHLW,0,6232,CEP FULV,0
2017,STTSTJ,AGRFSHLW,0,6232,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,0,6232,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6232,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6232,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6232,OCY CHRY,0.5
2017,STTSTJ,AGRFSHLW,0,6232,SPA VIRI,3.5
2017,STTSTJ,AGRFSHLW,0,6233,BAL VETU,0
2017,STTSTJ,AGRFSHLW,0,6233,CEP FULV,3
2017,STTSTJ,AGRFSHLW,0,6233,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,0,6233,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6233,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6233,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6233,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,0,6233,SPA VIRI,1.5
2017,STTSTJ,AGRFSHLW,0,6234,BAL VETU,0
2017,STTSTJ,AGRFSHLW,0,6234,CEP FULV,0.5
2017,STTSTJ,AGRFSHLW,0,6234,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,0,6234,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6234,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6234,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6234,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,0,6234,SPA VIRI,0.5
2017,STTSTJ,AGRFSHLW,0,6236,BAL VETU,0
2017,STTSTJ,AGRFSHLW,0,6236,CEP FULV,0
2017,STTSTJ,AGRFSHLW,0,6236,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,0,6236,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6236,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6236,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6236,OCY CHRY,0.5
2017,STTSTJ,AGRFSHLW,0,6236,SPA VIRI,7
2017,STTSTJ,AGRFSHLW,0,6246,BAL VETU,0
2017,STTSTJ,AGRFSHLW,0,6246,CEP FULV,0
2017,STTSTJ,AGRFSHLW,0,6246,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,0,6246,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6246,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6246,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6246,OCY CHRY,6
2017,STTSTJ,AGRFSHLW,0,6246,SPA VIRI,4
2017,STTSTJ,AGRFSHLW,0,6426,BAL VETU,0
2017,STTSTJ,AGRFSHLW,0,6426,CEP FULV,0
2017,STTSTJ,AGRFSHLW,0,6426,EPI GUTT,1
2017,STTSTJ,AGRFSHLW,0,6426,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,0,6426,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,0,6426,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,0,6426,OCY CHRY,1.5
2017,STTSTJ,AGRFSHLW,0,6426,SPA VIRI,5.5
2017,STTSTJ,AGRFSHLW,1,6185,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6185,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6185,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6185,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6185,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6185,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6185,OCY CHRY,1
2017,STTSTJ,AGRFSHLW,1,6185,SPA VIRI,3.5
2017,STTSTJ,AGRFSHLW,1,6186,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6186,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6186,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,1,6186,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6186,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6186,LUT GRIS,0.5
2017,STTSTJ,AGRFSHLW,1,6186,OCY CHRY,2.5
2017,STTSTJ,AGRFSHLW,1,6186,SPA VIRI,3
2017,STTSTJ,AGRFSHLW,1,6187,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6187,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6187,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,1,6187,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6187,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6187,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6187,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6187,SPA VIRI,10
2017,STTSTJ,AGRFSHLW,1,6188,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6188,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6188,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6188,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6188,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6188,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6188,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6188,SPA VIRI,3
2017,STTSTJ,AGRFSHLW,1,6189,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6189,CEP FULV,0.5
2017,STTSTJ,AGRFSHLW,1,6189,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6189,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6189,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6189,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6189,OCY CHRY,0.5
2017,STTSTJ,AGRFSHLW,1,6189,SPA VIRI,1
2017,STTSTJ,AGRFSHLW,1,6191,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6191,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6191,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,1,6191,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6191,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6191,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6191,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6191,SPA VIRI,6
2017,STTSTJ,AGRFSHLW,1,6218,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6218,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6218,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6218,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6218,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6218,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6218,OCY CHRY,1
2017,STTSTJ,AGRFSHLW,1,6218,SPA VIRI,1.5
2017,STTSTJ,AGRFSHLW,1,6219,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6219,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6219,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,1,6219,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6219,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6219,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6219,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6219,SPA VIRI,4
2017,STTSTJ,AGRFSHLW,1,6222,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6222,CEP FULV,1
2017,STTSTJ,AGRFSHLW,1,6222,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6222,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6222,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6222,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6222,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6222,SPA VIRI,7.5
2017,STTSTJ,AGRFSHLW,1,6223,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6223,CEP FULV,1.5
2017,STTSTJ,AGRFSHLW,1,6223,EPI GUTT,2.5
2017,STTSTJ,AGRFSHLW,1,6223,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6223,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6223,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6223,OCY CHRY,1
2017,STTSTJ,AGRFSHLW,1,6223,SPA VIRI,12.5
2017,STTSTJ,AGRFSHLW,1,6225,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6225,CEP FULV,1.5
2017,STTSTJ,AGRFSHLW,1,6225,EPI GUTT,1
2017,STTSTJ,AGRFSHLW,1,6225,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6225,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6225,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6225,OCY CHRY,0.5
2017,STTSTJ,AGRFSHLW,1,6225,SPA VIRI,2
2017,STTSTJ,AGRFSHLW,1,6226,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6226,CEP FULV,2.5
2017,STTSTJ,AGRFSHLW,1,6226,EPI GUTT,1.5
2017,STTSTJ,AGRFSHLW,1,6226,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6226,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6226,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6226,OCY CHRY,0
2017,STTSTJ,AGRFSHLW,1,6226,SPA VIRI,1.5
2017,STTSTJ,AGRFSHLW,1,6240,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6240,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6240,EPI GUTT,0.5
2017,STTSTJ,AGRFSHLW,1,6240,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6240,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6240,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6240,OCY CHRY,0.5
2017,STTSTJ,AGRFSHLW,1,6240,SPA VIRI,0.5
2017,STTSTJ,AGRFSHLW,1,6278,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6278,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6278,EPI GUTT,0
2017,STTSTJ,AGRFSHLW,1,6278,LAC MAXI,0.5
2017,STTSTJ,AGRFSHLW,1,6278,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6278,LUT GRIS,3
2017,STTSTJ,AGRFSHLW,1,6278,OCY CHRY,14.5
2017,STTSTJ,AGRFSHLW,1,6278,SPA VIRI,3.5
2017,STTSTJ,AGRFSHLW,1,6391,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6391,CEP FULV,0
2017,STTSTJ,AGRFSHLW,1,6391,EPI GUTT,3.5
2017,STTSTJ,AGRFSHLW,1,6391,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6391,LUT ANAL,1.5
2017,STTSTJ,AGRFSHLW,1,6391,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6391,OCY CHRY,9.5
2017,STTSTJ,AGRFSHLW,1,6391,SPA VIRI,12
2017,STTSTJ,AGRFSHLW,1,6392,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6392,CEP FULV,1
2017,STTSTJ,AGRFSHLW,1,6392,EPI GUTT,2
2017,STTSTJ,AGRFSHLW,1,6392,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6392,LUT ANAL,1
2017,STTSTJ,AGRFSHLW,1,6392,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6392,OCY CHRY,1.5
2017,STTSTJ,AGRFSHLW,1,6392,SPA VIRI,9
2017,STTSTJ,AGRFSHLW,1,6431,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6431,CEP FULV,2.5
2017,STTSTJ,AGRFSHLW,1,6431,EPI GUTT,1.5
2017,STTSTJ,AGRFSHLW,1,6431,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6431,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6431,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6431,OCY CHRY,3.5
2017,STTSTJ,AGRFSHLW,1,6431,SPA VIRI,7
2017,STTSTJ,AGRFSHLW,1,6432,BAL VETU,0
2017,STTSTJ,AGRFSHLW,1,6432,CEP FULV,0.5
2017,STTSTJ,AGRFSHLW,1,6432,EPI GUTT,2
2017,STTSTJ,AGRFSHLW,1,6432,LAC MAXI,0
2017,STTSTJ,AGRFSHLW,1,6432,LUT ANAL,0
2017,STTSTJ,AGRFSHLW,1,6432,LUT GRIS,0
2017,STTSTJ,AGRFSHLW,1,6432,OCY CHRY,3
2017,STTSTJ,AGRFSHLW,1,6432,SPA VIRI,2.5
2017,STTSTJ,BDRKDEEP,0,6015,BAL VETU,0
2017,STTSTJ,BDRKDEEP,0,6015,CEP FULV,4
2017,STTSTJ,BDRKDEEP,0,6015,EPI GUTT,0
2017,STTSTJ,BDRKDEEP,0,6015,LAC MAXI,0
2017,STTSTJ,BDRKDEEP,0,6015,LUT ANAL,0
2017,STTSTJ,BDRKDEEP,0,6015,LUT GRIS,0
2017,STTSTJ,BDRKDEEP,0,6015,OCY CHRY,2.5
2017,STTSTJ,BDRKDEEP,0,6015,SPA VIRI,0.5
2017,STTSTJ,BDRKDEEP,0,6149,BAL VETU,0.5
2017,STTSTJ,BDRKDEEP,0,6149,CEP FULV,0
2017,STTSTJ,BDRKDEEP,0,6149,EPI GUTT,0
2017,STTSTJ,BDRKDEEP,0,6149,LAC MAXI,0
2017,STTSTJ,BDRKDEEP,0,6149,LUT ANAL,0
2017,STTSTJ,BDRKDEEP,0,6149,LUT GRIS,0
2017,STTSTJ,BDRKDEEP,0,6149,OCY CHRY,0
2017,STTSTJ,BDRKDEEP,0,6149,SPA VIRI,1.5
2017,STTSTJ,BDRKSHLW,0,6000,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6000,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6000,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6000,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6000,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6000,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6000,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6000,SPA VIRI,4.5
2017,STTSTJ,BDRKSHLW,0,6001,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6001,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6001,EPI GUTT,0.5
2017,STTSTJ,BDRKSHLW,0,6001,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6001,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6001,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6001,OCY CHRY,0.5
2017,STTSTJ,BDRKSHLW,0,6001,SPA VIRI,2
2017,STTSTJ,BDRKSHLW,0,6009,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6009,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6009,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6009,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6009,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6009,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6009,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6009,SPA VIRI,1
2017,STTSTJ,BDRKSHLW,0,6013,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6013,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6013,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6013,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6013,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6013,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6013,OCY CHRY,1
2017,STTSTJ,BDRKSHLW,0,6013,SPA VIRI,1.5
2017,STTSTJ,BDRKSHLW,0,6014,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6014,CEP FULV,4.5
2017,STTSTJ,BDRKSHLW,0,6014,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6014,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6014,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6014,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6014,OCY CHRY,3.5
2017,STTSTJ,BDRKSHLW,0,6014,SPA VIRI,6
2017,STTSTJ,BDRKSHLW,0,6198,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6198,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6198,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6198,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6198,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6198,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6198,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6198,SPA VIRI,0
2017,STTSTJ,BDRKSHLW,0,6227,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6227,CEP FULV,0.5
2017,STTSTJ,BDRKSHLW,0,6227,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6227,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6227,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6227,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6227,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6227,SPA VIRI,1
2017,STTSTJ,BDRKSHLW,0,6238,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6238,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6238,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6238,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6238,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6238,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6238,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6238,SPA VIRI,1
2017,STTSTJ,BDRKSHLW,0,6259,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6259,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6259,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6259,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6259,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6259,LUT GRIS,0.5
2017,STTSTJ,BDRKSHLW,0,6259,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,0,6259,SPA VIRI,4
2017,STTSTJ,BDRKSHLW,0,6264,BAL VETU,0
2017,STTSTJ,BDRKSHLW,0,6264,CEP FULV,0
2017,STTSTJ,BDRKSHLW,0,6264,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,0,6264,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,0,6264,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,0,6264,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,0,6264,OCY CHRY,4.5
2017,STTSTJ,BDRKSHLW,0,6264,SPA VIRI,3.5
2017,STTSTJ,BDRKSHLW,1,6003,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6003,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6003,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6003,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6003,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6003,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6003,OCY CHRY,3
2017,STTSTJ,BDRKSHLW,1,6003,SPA VIRI,3.5
2017,STTSTJ,BDRKSHLW,1,6004,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6004,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6004,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6004,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6004,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6004,LUT GRIS,0.5
2017,STTSTJ,BDRKSHLW,1,6004,OCY CHRY,2.5
2017,STTSTJ,BDRKSHLW,1,6004,SPA VIRI,0
2017,STTSTJ,BDRKSHLW,1,6005,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6005,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6005,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6005,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6005,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6005,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6005,OCY CHRY,2.5
2017,STTSTJ,BDRKSHLW,1,6005,SPA VIRI,0.5
2017,STTSTJ,BDRKSHLW,1,6006,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6006,CEP FULV,0.5
2017,STTSTJ,BDRKSHLW,1,6006,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6006,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6006,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6006,LUT GRIS,5.5
2017,STTSTJ,BDRKSHLW,1,6006,OCY CHRY,13
2017,STTSTJ,BDRKSHLW,1,6006,SPA VIRI,13.5
2017,STTSTJ,BDRKSHLW,1,6007,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6007,CEP FULV,1
2017,STTSTJ,BDRKSHLW,1,6007,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6007,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6007,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6007,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6007,OCY CHRY,0.5
2017,STTSTJ,BDRKSHLW,1,6007,SPA VIRI,2
2017,STTSTJ,BDRKSHLW,1,6201,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6201,CEP FULV,1
2017,STTSTJ,BDRKSHLW,1,6201,EPI GUTT,0.5
2017,STTSTJ,BDRKSHLW,1,6201,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6201,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6201,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6201,OCY CHRY,0
2017,STTSTJ,BDRKSHLW,1,6201,SPA VIRI,5
2017,STTSTJ,BDRKSHLW,1,6202,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6202,CEP FULV,1
2017,STTSTJ,BDRKSHLW,1,6202,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6202,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6202,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6202,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6202,OCY CHRY,1
2017,STTSTJ,BDRKSHLW,1,6202,SPA VIRI,7
2017,STTSTJ,BDRKSHLW,1,6208,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6208,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6208,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6208,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6208,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6208,LUT GRIS,7.5
2017,STTSTJ,BDRKSHLW,1,6208,OCY CHRY,6.5
2017,STTSTJ,BDRKSHLW,1,6208,SPA VIRI,1.5
2017,STTSTJ,BDRKSHLW,1,6256,BAL VETU,0.5
2017,STTSTJ,BDRKSHLW,1,6256,CEP FULV,0.5
2017,STTSTJ,BDRKSHLW,1,6256,EPI GUTT,0.5
2017,STTSTJ,BDRKSHLW,1,6256,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6256,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6256,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6256,OCY CHRY,1
2017,STTSTJ,BDRKSHLW,1,6256,SPA VIRI,0
2017,STTSTJ,BDRKSHLW,1,6258,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6258,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6258,EPI GUTT,0.5
2017,STTSTJ,BDRKSHLW,1,6258,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6258,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6258,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6258,OCY CHRY,3
2017,STTSTJ,BDRKSHLW,1,6258,SPA VIRI,5.5
2017,STTSTJ,BDRKSHLW,1,6433,BAL VETU,0
2017,STTSTJ,BDRKSHLW,1,6433,CEP FULV,0
2017,STTSTJ,BDRKSHLW,1,6433,EPI GUTT,0
2017,STTSTJ,BDRKSHLW,1,6433,LAC MAXI,0
2017,STTSTJ,BDRKSHLW,1,6433,LUT ANAL,0
2017,STTSTJ,BDRKSHLW,1,6433,LUT GRIS,0
2017,STTSTJ,BDRKSHLW,1,6433,OCY CHRY,14
2017,STTSTJ,BDRKSHLW,1,6433,SPA VIRI,6
2017,STTSTJ,HARDDEEP,0,6037,BAL VETU,0
2017,STTSTJ,HARDDEEP,0,6037,CEP FULV,0
2017,STTSTJ,HARDDEEP,0,6037,EPI GUTT,3
2017,STTSTJ,HARDDEEP,0,6037,LAC MAXI,0
2017,STTSTJ,HARDDEEP,0,6037,LUT ANAL,0
2017,STTSTJ,HARDDEEP,0,6037,LUT GRIS,0
2017,STTSTJ,HARDDEEP,0,6037,OCY CHRY,6.5
2017,STTSTJ,HARDDEEP,0,6037,SPA VIRI,1
2017,STTSTJ,HARDDEEP,0,6038,BAL VETU,0.5
2017,STTSTJ,HARDDEEP,0,6038,CEP FULV,0
2017,STTSTJ,HARDDEEP,0,6038,EPI GUTT,0.5
2017,STTSTJ,HARDDEEP,0,6038,LAC MAXI,0
2017,STTSTJ,HARDDEEP,0,6038,LUT ANAL,0
2017,STTSTJ,HARDDEEP,0,6038,LUT GRIS,0
2017,STTSTJ,HARDDEEP,0,6038,OCY CHRY,5.5
2017,STTSTJ,HARDDEEP,0,6038,SPA VIRI,2
2017,STTSTJ,HARDDEEP,0,6040,BAL VETU,1
2017,STTSTJ,HARDDEEP,0,6040,CEP FULV,1.5
2017,STTSTJ,HARDDEEP,0,6040,EPI GUTT,1
2017,STTSTJ,HARDDEEP,0,6040,LAC MAXI,0
2017,STTSTJ,HARDDEEP,0,6040,LUT ANAL,0
2017,STTSTJ,HARDDEEP,0,6040,LUT GRIS,0
2017,STTSTJ,HARDDEEP,0,6040,OCY CHRY,0
2017,STTSTJ,HARDDEEP,0,6040,SPA VIRI,0.5
2017,STTSTJ,HARDDEEP,0,6041,BAL VETU,1
2017,STTSTJ,HARDDEEP,0,6041,CEP FULV,3
2017,STTSTJ,HARDDEEP,0,6041,EPI GUTT,1
2017,STTSTJ,HARDDEEP,0,6041,LAC MAXI,0
2017,STTSTJ,HARDDEEP,0,6041,LUT ANAL,0
2017,STTSTJ,HARDDEEP,0,6041,LUT GRIS,0
2017,STTSTJ,HARDDEEP,0,6041,OCY CHRY,0.5
2017,STTSTJ,HARDDEEP,0,6041,SPA VIRI,0.5
2017,STTSTJ,HARDDEEP,0,6042,BAL VETU,0.5
2017,STTSTJ,HARDDEEP,0,6042,CEP FULV,2.5
